x	z
-4.673891420652596551e+00 2.729791411260872991e+01
-4.367308120996435505e+00 2.664461027210507993e+01
-4.094359160382760265e+00 2.600608601512367457e+01
-3.853582185057431442e+00 2.538315396152196968e+01
-3.643713449759570011e+00 2.477616335872366093e+01
-3.463414916398814380e+00 2.418540628052084784e+01
-3.311274254055868838e+00 2.361111762707554362e+01
-3.185804838982238429e+00 2.305347512491899309e+01
-3.085445754600133927e+00 2.251259932695112553e+01
-3.008561791502767591e+00 2.198855361244190476e+01
-2.953428178736582588e+00 2.148147613020509894e+01
-2.919011981325009941e+00 2.099160604843724443e+01
-2.904802236761052203e+00 2.051911331471173483e+01
-2.910263594695398748e+00 2.006430551435056486e+01
-2.934832793081266100e+00 1.962763032806985208e+01
-2.977918658174400601e+00 1.920967553198100219e+01
-3.038902104533056203e+00 1.881116899759016903e+01
-3.117136135018087284e+00 1.843297869179787796e+01
-3.211945840792783446e+00 1.807611267689999579e+01
-3.323333531409231156e+00 1.774184946069971858e+01
-3.452141075690092098e+00 1.743154218074885264e+01
-3.598892230186447438e+00 1.714670036501357231e+01
-3.764135840495690388e+00 1.688923902856794612e+01
-3.948446029688470027e+00 1.666147873646526278e+01
-4.152422198308298285e+00 1.646614560373870262e+01
-4.376689024371694714e+00 1.630637129540099650e+01
-4.621896463368456054e+00 1.618569302644432994e+01
-4.888712674908902045e+00 1.610804121968833158e+01
-5.177044724180186464e+00 1.607633230316951867e+01
-5.488084197179671442e+00 1.609611559568713801e+01
-5.823515247208268519e+00 1.617461764509056010e+01
-6.184390530755853987e+00 1.631885145485702893e+01
-6.571131207501568205e+00 1.653561648409157669e+01
-6.983526940314259690e+00 1.683149864752735780e+01
-7.420735895251505454e+00 1.721287031552504487e+01
-7.881284741560781626e+00 1.768589031407367429e+01
-8.363068651678220888e+00 1.825650392478955197e+01
-8.863351301229920765e+00 1.893044288491761051e+01
-9.378764869030577600e+00 1.971322538732977847e+01
-9.905310037084902319e+00 2.061015608052690240e+01
-1.043794211002586003e+01 2.162338643517627190e+01
-1.096850125538997922e+01 2.274481278178645027e+01
-1.148741349577703375e+01 2.396447410245383125e+01
-1.198450798862293887e+01 2.526745763265322609e+01
-1.244900919986956822e+01 2.663365765604733326e+01
-1.286953690396335404e+01 2.803777550448305078e+01
-1.323410618385658921e+01 2.944931955799535217e+01
-1.353012743100625315e+01 3.083260524480331100e+01
-1.374535419517631496e+01 3.214705357844298561e+01
-1.387205252502861264e+01 3.335250143253146859e+01
-1.390242465445363251e+01 3.441541163901203504e+01
-1.383197509396324776e+01 3.530957214280976331e+01
-1.366006516884218769e+01 3.601612871323810339e+01
-1.338991301914783350e+01 3.652358494400141353e+01
-1.302859359971070496e+01 3.682780225319293521e+01
-1.258703868013370197e+01 3.693199988329624261e+01
-1.207917898141705138e+01 3.684724195610775155e+01
-1.151283284935356299e+01 3.659612029487902873e+01
-1.090135657937538660e+01 3.620049490340963416e+01
-1.025940809587669200e+01 3.568210922424085396e+01
-9.600484602199527373e+00 3.506401153634224954e+01
-8.936922580635625835e+00 3.437055495511311420e+01
-8.279897792424552705e+00 3.362739743238073942e+01
-7.639430291545393992e+00 3.286081748092286148e+01
-7.023785383447622266e+00 3.208109817382275253e+01
-6.438416886773653758e+00 3.129489521578812372e+01
-5.887455961129087534e+00 3.051060374263621355e+01
-5.373978848286943055e+00 2.973483252848066272e+01
-4.900006872189011986e+00 2.897240398573345743e+01
-4.466506438944388258e+00 2.822635416510272321e+01
-4.073385164008662684e+00 2.749795928586581439e+01
-3.719432719099074802e+00 2.678803009764471810e+01
-3.403001055970688249e+00 2.609698928680929697e+01
-3.122347905909160559e+00 2.542479686991367061e+01
-2.875590374991251252e+00 2.477129308486398429e+01
-2.660704944084433698e+00 2.413619839091765584e+01
-2.475527468846717039e+00 2.351911346868272545e+01
-2.317751887148429280e+00 2.291951986358408888e+01
-2.184973668413781045e+00 2.233692745770855481e+01
-2.075478080510655410e+00 2.177096340386264828e+01
-1.987809999525779858e+00 2.122127169990775286e+01
-1.920506607288646528e+00 2.068754556577393089e+01
-1.872097391371363884e+00 2.016952744345929460e+01
-1.841104145088636734e+00 1.966700899702946970e+01
-1.826040967497871925e+00 1.917983111261888496e+01
-1.825530001481214137e+00 1.870790528712023004e+01
-1.839113165694657548e+00 1.825127084556214285e+01
-1.866534224584648571e+00 1.780995497969000141e+01
-1.907541113944738687e+00 1.738408313161455609e+01
-1.961922411437091229e+00 1.697389431068458521e+01
-2.029507336592392353e+00 1.657974109348797498e+01
-2.110165750809873675e+00 1.620208962385122220e+01
-2.203808207786951634e+00 1.584151965651790661e+01
-2.310714995536646832e+00 1.549887071195544408e+01
-2.431616350284280692e+00 1.517498563192274474e+01
-2.567213549159742314e+00 1.487083093362498687e+01
-2.718295390261380895e+00 1.458774601466393506e+01
-2.885738192655617596e+00 1.432744315303879645e+01
-3.070505796377374530e+00 1.409200750714542139e+01
-3.273649562429676863e+00 1.388389711577696595e+01
-3.496308372783798912e+00 1.370594289812357758e+01
-3.739679479604895551e+00 1.356136424897358417e+01
-4.004641319701477187e+00 1.345419581492601857e+01
-4.293166249992559358e+00 1.338897374251554417e+01
-4.607341107154170778e+00 1.337088601157573819e+01
-4.948909265913515654e+00 1.340594058175075887e+01
-5.319270639048219174e+00 1.350096539249543071e+01
-5.719481677386613505e+00 1.366360836307513615e+01
-6.150255369808213857e+00 1.390233739256607670e+01
-6.611961243242689079e+00 1.422644035985480393e+01
-7.104625362671095345e+00 1.464602512363891051e+01
-7.627930331124561647e+00 1.517201952242609764e+01
-8.181215289685683345e+00 1.581617137453537580e+01
-8.763475917487038913e+00 1.659104847809556205e+01
-9.373364431712769118e+00 1.751003861104712200e+01
-1.000564949561958983e+01 1.857889101537302778e+01
-1.065143724097912248e+01 1.979918048762618099e+01
-1.130225223502642962e+01 2.117242841884891291e+01
-1.194744887504825392e+01 2.269092519986197587e+01
-1.257421078503919531e+01 2.433772853503657174e+01
-1.316755081569990082e+01 2.608666344229006739e+01
-1.371031104443882853e+01 2.790232225309061675e+01
-1.418379912819555955e+01 2.974117900468560904e+01
-1.457333731363238805e+01 3.155569543039468883e+01
-1.485941656493181817e+01 3.327668729097032951e+01
-1.502585390855610292e+01 3.484181887986878934e+01
-1.506229043892466279e+01 3.620152604281302189e+01
-1.496419131841379091e+01 3.731901617778895996e+01
-1.473284577735674183e+01 3.817026823504932054e+01
-1.437536711404401579e+01 3.874403271711048546e+01
-1.390095020789586044e+01 3.903941585643045897e+01
-1.331774956002995403e+01 3.906511996765975425e+01
-1.264484469497619301e+01 3.884509263215571906e+01
-1.190169064083884720e+01 3.840925021445876553e+01
-1.110755371624789767e+01 3.779306041746856692e+01
-1.028151153035696552e+01 3.703754228244287106e+01
-9.442452982845528808e+00 3.618926618899917713e+01
-8.608797629214199887e+00 3.529568149422672008e+01
-7.794820199746426148e+00 3.437259620945505389e+01
-7.010973764558816157e+00 3.343620370046244261e+01
-6.265660802838271870e+00 3.250198634436993217e+01
-5.565213825966352168e+00 3.158183362236724889e+01
-4.913895377518581853e+00 3.068404211971182249e+01
-4.313898033266161391e+00 2.981331552573102428e+01
-3.765369398380148169e+00 2.897116428199013072e+01
-3.266938807452800742e+00 2.815786639439723515e+01
-2.816647786926205654e+00 2.737293741825481419e+01
-2.412142922444193260e+00 2.661557297370204012e+01
-2.050676821464563204e+00 2.588467293381018308e+01
-1.729108113260131585e+00 2.517884142458451890e+01
-1.443888316722809151e+00 2.449645956230668631e+01
-1.191558309608888644e+00 2.383616430684680054e+01
-9.691106425448473560e-01 2.319673698696265873e+01
-7.735498969037608585e-01 2.257703830377238674e+01
-6.018720183041632588e-01 2.197601481921469713e+01
-4.510643166094843171e-01 2.139269895604714833e+01
-3.181145081257989449e-01 2.082621035629278694e+01
-2.005862253430544528e-01 2.027583567948230936e+01
-9.657645952010626700e-02 1.974098709438616339e+01
-4.176816751093548330e-03 1.922110511538172162e+01
7.845884006047210146e-02 1.871566871211113892e+01
1.531143912014414354e-01 1.822419530948284461e+01
2.214364545388661232e-01 1.774625182059477169e+01
2.846392819887033077e-01 1.728148044456871091e+01
3.438241218412169675e-01 1.682954659310116341e+01
4.000756635486950596e-01 1.639013664395669423e+01
4.544599333983449507e-01 1.596295851617098904e+01
5.080224445844969683e-01 1.554774281360001353e+01
5.616480735403047708e-01 1.514426223884887257e+01
6.159971108498911718e-01 1.475232238062060830e+01
6.717527951092434613e-01 1.437175859178428006e+01
7.296457421726000314e-01 1.400243864236906077e+01
7.904539451522909488e-01 1.364426271956532055e+01
8.550027744189034884e-01 1.329716342772356619e+01
9.241227251343772098e-01 1.296114067790351854e+01
9.984321147557227993e-01 1.263623755907599921e+01
1.078552135448919369e+00 1.232254597041469246e+01
1.165216854363172683e+00 1.202026439988127926e+01
1.259273253082539679e+00 1.172969799063302609e+01
1.361681227625680890e+00 1.145125854102364293e+01
1.473513588446129452e+00 1.118546450460245723e+01
1.595959054622249074e+00 1.093295509612704386e+01
1.730285791474958090e+00 1.069480986643636200e+01
1.877522874562173261e+00 1.047187897398821654e+01
2.038797273001025978e+00 1.026525264885528266e+01
2.215438720492991287e+00 1.007654025390966801e+01
2.408979715323427584e+00 9.907870284823495410e+00
2.621155520362080882e+00 9.761890370068369904e+00
2.853904163062532362e+00 9.641767270915849508e+00
3.109366435462803224e+00 9.551186881437043752e+00
3.389885894184797355e+00 9.494354228502926318e+00
3.697557219202381340e+00 9.476552905054001386e+00
4.034033230407703563e+00 9.504753039642407586e+00
4.402508177158124703e+00 9.585456849721783357e+00
4.805867718616664064e+00 9.726770123619244757e+00
5.246561951477897168e+00 9.938549227461388469e+00
5.726605409969103277e+00 1.023240110517471457e+01
6.247577065849013067e+00 1.062168327848500482e+01
6.810620328409172863e+00 1.112150384691818061e+01
7.416443044472686097e+00 1.174872148779941305e+01
8.065317498394701801e+00 1.252194545625334143e+01
8.757080412063169561e+00 1.346153558520509996e+01
9.490631330857747017e+00 1.458810032612485585e+01
1.025880914101745311e+01 1.591123074034925367e+01
1.105430995668351812e+01 1.744853777532016181e+01
1.186709033176295591e+01 1.920798349824968199e+01
1.268307006788640123e+01 2.118298362044246375e+01
1.348413221440894461e+01 2.335240749729701903e+01
1.424812306841099030e+01 2.568057812830834052e+01
1.494885221909835593e+01 2.811727224946838177e+01
1.556183882386287820e+01 3.060334479078358072e+01
1.605833375917535832e+01 3.304147243950671253e+01
1.640883080832177043e+01 3.532598741700681444e+01
1.659183771324713419e+01 3.736791115966354226e+01
1.659387617455647757e+01 3.909495431887346228e+01
1.640948185151423644e+01 4.045151676104483585e+01
1.604030296034591174e+01 4.139701238145133999e+01
1.549188877207773807e+01 4.191015659503960222e+01
1.478431452947407898e+01 4.201823854443949813e+01
1.394217959427855291e+01 4.176381176439642218e+01
1.299262816055271230e+01 4.119952520476842039e+01
1.196534925467368993e+01 4.038812323052547271e+01
1.089257673533686699e+01 3.940244562175105614e+01
9.805145564048238782e+00 3.831443383226522315e+01
8.725850747945246511e+00 3.716904353989859544e+01
7.674780291345205896e+00 3.600299834154603218e+01
6.667911704415977248e+00 3.484595521939835550e+01
5.717096702712499479e+00 3.372047428222580834e+01
4.830061207173950599e+00 3.264201876537480018e+01
4.010503731617726331e+00 3.161818065297969227e+01
3.258939037567629260e+00 3.064730808022575204e+01
2.574001657760519812e+00 2.972769728166880299e+01
1.953388173696578800e+00 2.885726622325382351e+01
1.393909703262651512e+00 2.803323823494493183e+01
8.914919007337442913e-01 2.725214201072751052e+01
4.411160758810370730e-01 2.650996113470244353e+01
3.740343629230147293e-02 2.580341674258830409e+01
-3.242736319255161703e-01 2.512975416860126288e+01
-6.485411587006029155e-01 2.448650907228916651e+01
-9.400911873425026322e-01 2.387153344880921679e+01
-1.203681774541277116e+00 2.328299562892960850e+01
-1.444136990367894224e+00 2.271938027902877622e+01
-1.666168081566920867e+00 2.217949762259467050e+01
-1.873163146017735814e+00 2.166269652480195518e+01
-2.067961741451442848e+00 2.116871616646021081e+01
-2.253454796451185516e+00 2.069742545364466935e+01
-2.432583606291804479e+00 2.024881663467784421e+01
-2.608339832939303271e+00 1.982300530013087325e+01
-2.783765505051367661e+00 1.942023038282222558e+01
-2.961684490524286506e+00 1.904101158300504082e+01
-3.143778475025583496e+00 1.868647572433502191e+01
-3.331586314555086137e+00 1.835790961663514764e+01
-3.526757443936538117e+00 1.805684214175918356e+01
-3.731046807160595780e+00 1.778505029950508742e+01
-3.946314857384272567e+00 1.754455920761586540e+01
-4.174527556931520778e+00 1.733764210177879406e+01
-4.417722341688349985e+00 1.716681914967356093e+01
-4.677215597819153636e+00 1.703512541649277523e+01
-4.954034005525942419e+00 1.694654607812040581e+01
-5.249206067763874550e+00 1.690547623921794695e+01
-5.563634621693919868e+00 1.691663007720104872e+01
-5.898096838682013399e+00 1.698504084223962707e+01
-6.253244224299955079e+00 1.711606085725789939e+01
-6.629602618324454966e+00 1.731536151793419975e+01
-7.027572194738143097e+00 1.758893329270132710e+01
-7.447172815381851052e+00 1.794243242953747597e+01
-7.885280547018162167e+00 1.837612144066474329e+01
-8.340908096059036936e+00 1.890025189977082931e+01
-8.812883764274781484e+00 1.952465836901455631e+01
-9.298642215743381456e+00 2.025508337882508414e+01
-9.794224476849155536e+00 2.109317742790010186e+01
-1.029427793628413923e+01 2.203649898320792389e+01
-1.079205634504668154e+01 2.307851447998510963e+01
-1.127941981644285008e+01 2.420859832173913162e+01
-1.174683482608519824e+01 2.541203288024586371e+01
-1.218337421189332304e+01 2.667000849555059006e+01
-1.257671717409430734e+01 2.795962347596945108e+01
-1.291623294049824366e+01 2.925632450595691125e+01
-1.319429474634069699e+01 3.052834786833978242e+01
-1.339888536916457085e+01 3.173583986686018932e+01
-1.352093467016081263e+01 3.284462887123305563e+01
-1.355457185520480756e+01 3.382655133234028000e+01
-1.349712547485672687e+01 3.465945178223218903e+01
-1.334912342436134125e+01 3.532718283412825144e+01
-1.311429294364822873e+01 3.581960518241513824e+01
-1.279885861269202252e+01 3.613232965597286750e+01
-1.240596959853011860e+01 3.626557464514985440e+01
-1.194586576548026002e+01 3.622805214560971621e+01
-1.143063434912099652e+01 3.603272899522533379e+01
-1.087224300639529595e+01 3.569587575752821351e+01
-1.028253981561177710e+01 3.523706672170878562e+01
-9.673253276444217619e+00 3.467917990261641137e+01
-9.055992309930839923e+00 3.404839704075860141e+01
-8.442235087280854700e+00 3.337356161912108377e+01
-7.842011029433781921e+00 3.266762260480280844e+01
-7.262259738097426087e+00 3.193880720464340328e+01
-6.708602282987307319e+00 3.119760667680754551e+01
-6.185590237887128140e+00 3.045285823331976616e+01
-5.696705680647212944e+00 2.971174504006233619e+01
-5.244361193185824277e+00 2.897979621677713169e+01
-4.829899861488561541e+00 2.826088683706481675e+01
-4.453560037100836588e+00 2.755723244301569252e+01
-4.114264915846752579e+00 2.686966499488600491e+01
-3.810719073143400415e+00 2.619873113534442410e+01
-3.541561262713644354e+00 2.554484424070251336e+01
-3.305285229328256413e+00 2.490825298591187931e+01
-3.100239708806616257e+00 2.428904134456583819e+01
-2.924628428016374571e+00 2.368712858889867690e+01
-2.776510104873312734e+00 2.310226928978504546e+01
-2.653764057513322783e+00 2.253419175041588218e+01
-2.554739943023880855e+00 2.198278463319491038e+01
-2.478231593702291402e+00 2.144788995894052164e+01
-2.423029446680435406e+00 2.092941577237219875e+01
-2.387917482319290130e+00 2.042733799069839762e+01
-2.371673224208767028e+00 1.994170040361508001e+01
-2.373067739167819212e+00 1.947261467330696050e+01
-2.390867196645817927e+00 1.902026082971271137e+01
-2.424390325225674214e+00 1.858497751836382861e+01
-2.473638420366996105e+00 1.816712695627171925e+01
-2.538559333616359215e+00 1.776715889919645264e+01
